name,ratings,date,helpful,comment,developer_comment
김다인,2,2020-09-11,0,"항상 옷 시킬때마다 짜증나는일이 있음 배송지연이라고 써놓지도 않았으면서 주문한지 3일 지나서야 2주뒤에 발송된다고 카톡보내질않나, 남의 운송장을 입력해놓을때도있고, 발송 전 취소했는데 그냥 발송;; 관리 좀 잘 해주세요","ABLY Corp., Inc.2020년 9월 14일안녕하세요, 고객님! 에이블리를 이용해주셔서 감사드립니다! 판매자의 답변이 만족스럽지 않아 많이 답답하셨을 것 같습니다. 그런 상황을 방지하기 위해 문의에 대한 내용을 점수화하여 적절하게 답변하지 않는 판매자에게는 패널티를 적용하고 있으니 깊은 양해 부탁드립니다. 고객님께서 남겨주신 소중한 응원과 리뷰는 정말 큰 힘이 되고 있습니다. 소중한 응원에 힘입어 고객님께서 더욱 더 만족하실 수 있도록 노력하겠습니다. 늘 감사드려요. 많은 응원 부탁드립니다 :)"
유준맘,2,2020-01-30,3,모든상품이 품절로 뜨네요 오류인가요? 방금전까지만해도 구매하려 장바구니에 넣고 결제하려고하니 품절이떠서 앱종료하고 다시들어가보니 에이블린에 올라와있는 모든상품이 품절로 뜹니다 확인좀해주세요 저만그런건지 다른사람도 그런건지 모르겠네요,"ABLY Corp., Inc.2020년 1월 31일안녕하세요, 고객님! 에이블리를 이용해주셔서 감사드립니다! 고객님께서 남겨주신 소중한 응원과 리뷰는 정말 큰 힘이 되고 있습니다. 소중한 응원에 힘입어 고객님께서 더욱 더 만족하실 수 있도록 노력하겠습니다. 늘 감사드려요. 많은 응원 부탁드립니다 :)"
Dew Dew,2,2020-10-29,0,배송 늦는 상품이 거의다임 다 인기상품이라 배송이 늦는다고함 요즘 시기에 배송이 늦는건 알지만 해당 쇼핑몰에 물량도 확보가 안되있는듯.. 급하게 사실려면 이어플로 구매하면 속터짐 취소도 늦고 그냥 다 늦음..,
뚀비,2,2020-12-24,26,"무료배송 기분만 좋짘ㅋ 쿠*같은데 보면 배송비 3,000원 있고 가격 10,000원인게 에이블리에서는 가격이 14,000원이고 무료배송임;; 심지어 1000원정도 더 나감....내가 지금 에이블리에서는 산게 30개 이하인데 최소 2일은 걸림(전 거의 3~13일정도 기다림요)",
Google 사용자,2,2019-01-12,0,옷들은 이쁜게 많은데 배송도 다른곳보다 늦고 주문한지 3일넘었는데 갑자기 품절됨.. 그거까진 이해하겠는데 품절됐다고 따로 연락도 오지않고 환불처리해준다는 연락도 없었음 배송비무료여서 늦어도 계속 쓰고있는데 이번일로 실망..;;,"ABLY Corp., Inc.2019년 1월 14일안녕하세요 고객님 우선 에이블리를 이용하는 데 있어 불편함을 느끼게 해드려 죄송합니다. 일부 마켓 상품의 경우 주문 폭주로 인해 배송이 지연될 수 있고, 거래처 사정으로 인해 갑자기 품절되는 경우가 있습니다. 이 부분에 있어서 진심으로 죄송합니다. 다시 한번 진심으로 죄송하다는 말씀드리며 다음부터는 고객님께서 더 만족하실 수 있는 서비스로 다가가도록 하겠습니다. 감사합니다 :)"
아,2,2020-09-13,17,"왜 이래요 이거 제가 실수로 로그아웃을 했는데요. 다시 로그인이 안돼요. 이건 무슨 오류죠? 아이디 찾기로 하면 제가 원래 썼던 아이디가 뜨느데요, 그 아이디로 비밀번호 찾기나 로그인을 하려고 하면 존재하지 않는 아이디래요. ㅋㅋㅋㅋㅋㅋ 어이가 없어서 ㅋ 계속 로그인이 안되는건 그냥 이 앱을 사용하지 마세요 뜻인건가 ㅋ 오류좀 고치시죠 ㅋ","ABLY Corp., Inc.2020년 9월 14일안녕하세요 고개님, 에이블리를 이용해주셔서 감사합니다. 먼저 이용에 불편을 드려 대단히 죄송합니다. 고객님께서 겪으시는 문제는 보통 가입하셨을 당시 이메일에 오타가 있거나 비슷한 다른 이메일로 가입하신 경우가 많습니다. 아이디 입력에 오타는 없는지 먼저 확인 부탁드리며 더욱 자세한 확인이 필요하시다면 고객님의 전화번호를 고객센터로 전달해주세요. 가입 내역 확인 후 정확한 ID를 전달해드리겠습니다. 확인 부탁드립니다. 감사합니다."
see see,2,2020-03-04,0,에이블리 광고땜에 혹해가지고 다운받으면 항상 메인이 청순 여성 20대초 여자애들이 입을만한 스타일만 도배ㅠ 광고에선 다양한 스타일있어보였는데 다운받으면 메인도 차트도 다 그런스타일밖에없어요 ㅠ 그래서 항상 혹해서 다운 > 삭제 > 다운 늪에 반복ㅋㅋㅋ 이거 ui개선좀..,"ABLY Corp., Inc.2020년 3월 6일안녕하세요 고객님, 에이블리를 이용해주셔서 감사합니다. 에이블리 메인에는 고객님이 취향이 반영되어 상품이 나열됩니다. 검색 기능을 통해 고객님의 원하시는 스타일을 검색하신 뒤 상품을 탐색하시다 보면 메인 화면도 고객님의 탐색 패턴에 맞춰 취향에 맞게 개편되오니 참고 부탁드립니다. 감사합니다."
말랑큥떡찰딱큥,2,2019-12-12,169,업데이트 후부터 이상해요. 찜에서 한번에 하트 눌러서 없앨수도 없어서 백개가 넘는 옷을 계속 중간중간 다른 탭 들어갔다가 나와야되고.. 그거는 참겠는데 찜에 지금 옷이 147개 잇다는데 30개밖에 안나오면서 상품 정보를 가져오는데 실패했다고 나오네요..진짜 너무 불편해요,"ABLY Corp., Inc.2019년 12월 13일안녕하세요 고객님, 에이블리를 이용해주셔서 감사합니다. 먼저 이용에 불편을 드려 대단히 죄송합니다. 정확한 원인 파악을 위해 해당 오류 내역을 캡쳐하여 고객님의 ID와 함께 support@a-bly.com으로 전달해주시면 감사하겠습니다. 확인 부탁드립니다."
박유림,2,2020-05-21,55,"앱자체가 마이페이지부분이 아예 안되고 자꾸 네트워크연결안된다고 튕기는데 뭐 어떻게해야하나요... 주문내역보기 고객센터,공지사항 그리고 구매하려고 하는데 카드결제이런거 누르면 다 네트워크 연결안되었다고 이틀동안 계속 튕겨서.. 앱지웠다가 다시깔아보고 또 와이파이끄고 데이터도 켜서 해봤는데도 안되는데 뭐죠..ㅡㅡ....","ABLY Corp., Inc.2020년 5월 22일안녕하세요 고객님, 에이블리를 찾아주셔서 감사합니다. 먼저 이용에 불편을 드려 대단히 죄송합니다. 정확한 현상 파악을 위해 고객님의 회원 ID와 함께 해당 오류 내용을 캡쳐하여 support@a-bly.com으로 전달해주시면 오류 개선 조치에 많은 도움이 될 것 같습니다. 번거로우시더라도 확인 부탁드립니다. 감사합니다."
이은별,2,2019-11-23,0,처음에는좋아는대잘쓰고있다가첫번째주문했던게입금하고다끝나는대갑자기주문취소됬다그말듣고일단은주문취소된거에해결하고나서끝나줄알아더니또다른게주문하고입금다했는대오늘톡으로취소가됬다는게또톡이와있더라고 요앱을쓸마음이떨어지려고합니다,"ABLY Corp., Inc.2019년 11월 26일안녕하세요 고객님, 에이블리를 찾아주셔서 감사합니다. 먼저 이용에 불편을 드려 대단히 죄송합니다. 무통장 입금으로 주문하시는 경우 주문시 작성해주신 입금자 명과 결제 금액을 정확하게 입금해주셔야 입금확인이 정상적으로 처리됩니다. 입금확인이 되지 않는 경우 24시간이 지나면 자동으로 취소되오니 정보가 올바르게 입력되었는지 확인 부탁드립니다. 감사합니다."
최은서,2,2020-04-01,0,이 앱 정말 깔고싶은데 플레이 스토어에 에이블리 라고 쳐도 안 나오고 네이버에 쳤더니 일부 기기와 호환되지 않는 앱이라고 뜨네요.. 이것때문에 구글 계정 복구하고 다 해봐도 안돼요ㅜ 4일째 시도 중입니다 도와주세요ㅜ,"ABLY Corp., Inc.2020년 4월 3일안녕하세요 고객님, 에이블리를 이용해주셔서 감사합니다. 현재 정상적으로 플레이스토어에서 에이블리 앱을 확인하실 수 있습니다. 다만 고객님의 휴대전화 기기, OS버젼 등이 남겨주신 리뷰에서 확인할 수 없는것으로 보입니다. 좀 더 자세한 상담을 위해 support@a-bly.com으로 고객님의 휴대전화 기기 정보 등을 전달해주시면 감사하겠습니다."
승아,2,2020-10-02,4,옷이나 이런건 괜찮은데 3만원 할인이라고 해서 이렇게 생각했는데 최대 만원이네요 ㅎㅎ 그리고 쿠폰도 1개밖에 못 사용하네용 원래 계획은 15만원치를 12만원에 10개를 사는거였는데 3개나 빼서 12만원에 샀네여 아 하하 그래도 무배인거랑 각자 시킬 수 있는건 좋네염,"ABLY Corp., Inc.2020년 10월 8일안녕하세요, 고객님! 에이블리를 이용해주셔서 감사드립니다! 고객님께서 남겨주신 소중한 응원과 리뷰는 정말 큰 힘이 되고 있습니다. 소중한 응원에 힘입어 고객님께서 더욱 더 만족하실 수 있도록 노력하겠습니다. 늘 감사드려요. 많은 응원 부탁드립니다 :)"
정은빈,2,2020-03-14,0,셀러 배송은 빨리 와서 좋지만 에이블린 자체 배송은 옷을 구매 했는데 8일째 상품준비중이라 당장 입어야하는데 너무 안와서 상품취소 했는데 취소 완료가 됬다면서 카드에 돈이 안들어오네요.,"ABLY Corp., Inc.2020년 3월 17일안녕하세요 고객님, 에이블리를 이용해주셔서 감사합니다. 취소완료 이후 결제수단에 따라 최대 2주의 시간이 소요될 수 있습니다. 해당 내용은 알림톡으로 안내되어있으며 정확한 시간은 해당 카드사에 문의 부탁드립니다. 감사합니다."
인영,2,2018-11-25,0,"죄송한데,, 이 앱 지우고도 이 앱 광고가 계속 뜨네요. 폰 킬 때마다 뜨고, 잊을까 하면 수시로 뜨네요. 정말 거슬리는데 광고 좀 지워주세요;;","ABLY Corp., Inc.2018년 11월 29일앱내에서 발송되는 광고는 앱을 지웠을 시에, 광고가 발송되지 않지만 앱 외의 채널에서 돌아가는 광고는 저희가 직접 광고를 컨트롤 할 수 없는 점 양해부탁드립니다."
안녕플로리,2,2020-01-28,11,팝업 어떻게 지워요 진짜 짜증 광고 팝업 뜨니까 짜중나서 들어오기 더 싫어짐. 설정 어디에가서 어떻게 지우라는건지 '수신거부 설정 '이랗게만 적어놓고 아진짜 화딱지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아휴,"ABLY Corp., Inc.2020년 1월 31일안녕하세요 고객님, 에이블리를 찾아주셔서 감사합니다. 먼저 이용에 불편을 드려 대단히 죄송합니다. 앱 알림은 기기 자체 설정 앱 &gt; 알림 &gt; 나열되는 앱 리스트 중 에이블리를 찾아 알림 설정 OFF 해주시면 됩니다. 번거로우시더라도 양해 부탁드립니다. 감사합니다."
da eun kim,2,2020-06-26,2,문의 답변보기 힘들어요ㅡㅡ 해당 쇼핑몰에 문의내용을 남기고 문의하기를 다시 누르면 전에 보냈던 내용이 없고 새로운 문의창이 떠요 당연히 답변받은것도 한번누르고 뒤로가기하면 없어져있고요 이게뭐에요ㅡㅡ,"ABLY Corp., Inc.2020년 6월 29일안녕하세요 고객님, 에이블리를 이용해주셔서 감사합니다. 답변을 확인하시려면 고객센터에서 상단 내 문의내역을 누르시면 기존에 문의했던 내용과 답변을 편하게 확인하실 수 있습니다. 확인 부탁드리며 찾기 어려우신 경우 고객센터로 문의 부탁드립니다. 감사합니다."
서윤,2,2020-06-12,63,저번에 같은 쇼핑몰 같은 제품인데도 불구하고 에이블리에서와 쇼핑몰 자체 사이트에서의 가격차가 있다고(에이블리에서가 더 비싸다고) 리뷰 달았던 사람인데요. 가격이 쇼핑몰 사이트보다 비싼 쇼핑몰 이름을 제보해달라 하셨는데 다 그런데요..,"ABLY Corp., Inc.2020년 6월 15일안녕하세요 고객님, 에이블리를 찾아주셔서 감사합니다. 확인 감사합니다. 전달해주신 내용은 전반적으로 점검해보도록 하겠습니다. 고객님께서 남겨주신 소중한 응원과 리뷰는 정말 큰 힘이 되고 있습니다. 소중한 응원에 힘입어 고객님께서 더욱 더 만족하실 수 있도록 노력하겠습니다. 늘 감사드려요. 많은 응원 부탁드립니다 :)"
이샛별,2,2020-05-16,0,옷들이 너무 예뻐서 자주 이용하고 있어요 사고자 하는 품목을 장바구니에 담을 수 있는 건 좋았지만 품절 이되면 선택도 안돼서 간편히 지우지 못하는 점이 불편하고 아쉬었어요,"ABLY Corp., Inc.2020년 5월 20일안녕하세요 고객님, 에이블리를 찾아주셔서 감사합니다. 좋은 의견 감사합니다. 전달해주신 소중한 의견은 적절히 반영할 수 있는 방법을 내부적으로 논의하겠습니다. 고객님께서 남겨주신 소중한 응원과 리뷰는 정말 큰 힘이 되고 있습니다. 소중한 응원에 힘입어 고객님께서 더욱 더 만족하실 수 있도록 노력하겠습니다. 늘 감사드려요. 많은 응원 부탁드립니다 :)"
이승희,2,2019-10-08,1,다 좋은데 하루아침에 찜상품이 다 증발했더라구요 그 후 데이터도 켜보고 껐다 다시 켜보기도 하고 앱 삭제하고 다시 깔고 별 난리를 쳐도 안 돌아오더라구요 어떻게 된 일인지 설명 좀 해주시죠,"ABLY Corp., Inc.2019년 10월 14일안녕하세요 고객님, 에이블리를 찾아주셔서 감사합니다. 먼저 이용에 불편을 드려 대단히 죄송합니다. 번거로우시더라도 회원 아이디와 찜 화면을 캡쳐하여 support@a-bly.com으로 전달해주시면 확인후 안내해드리겠습니다. 감사합니다."
하콩,2,2020-12-11,0,안녕하세요 에이블리 너무 잘 사용하고 있는 유저인데요 마음에 드는옷이 있음 찜을하게 되잖아요 찜하고 나중에 들어가보면 찜한적도 없는상품이 찜 되잇고 똑같은 상품 2번씩 찜 되잇고 정작 제가 짬햣던 상품들은 어디갓는지 가려지는 상품도 잇네요 얼른 고쳐주새뇨,
02김나은,2,2020-06-25,0,아니 옷이 이상하게 와서 문의 넣고 환불하려하는데 환불비를 저보고 내라네요? 이게 뭔 이상한 시츄에이션인지 ㅋㅋㅋㅋ 결국 환불ㅇ못했습니다 ㅋㅋㅋ 내돈 날리고 이상하게 온 옷 입지도 못하네요 ㅋㅋㅋ 진짜 실망이요 ㅋㅋㅋㅋ,"ABLY Corp., Inc.2020년 6월 29일안녕하세요 고객님, 에이블리를 이용해주셔서 감사합니다. 불편을 겪으신 상품주문번호를 partner@a-bly.com으로 보내주시면 내용 확인 후 도와드리도록 하겠습니다. 감사합니다."
당삐,2,2019-02-01,30,"ㅠㅠ에에블리 무료나눔,적립금이벤트 정말 좋아하구 인스타 유튜브 트위터 통해서 참여하고 잘 보고 있습니다!! 그런데 앱에서 상품정보가 아예 안뜨고 하얀색 페이지에요ㅠㅠ 지웠다가 다시 깔아도 똑같습니다 고쳐주세요!","ABLY Corp., Inc.2019년 2월 7일고객님 안녕하세요:) 우선 불편함을 드려 진심으로 죄송합니다. 현재는 상세페이지 오류건이 수정 된 상태입니다ㅠㅠ 앱을 업데이트 해주시면 다시 편하게 사용 가능하십니다. 다시 한번 불편함을 드려 진심으로 죄송합니다!"
0509 ',2,2020-11-15,1,에이블리 평소에 애용있었는데 지금 갑자기 색상 옵션들이 다 안뜨고 사려는 색상이 아닌 다른 색상만 떠서 옷을 못사고 있네요.. 빨리 고쳐주세요... 이런 문제 발견하기 전까진 마음에 쏙드는 앱이었어요,
이준내인생전부,2,2020-01-30,0,옷 보려고 들어가니까 죄다 품절.. 여기에 올라와있는 모든 옷들이 품절인거에요? 아니면 품절 제외하고 보기 버튼이라도 만들어 주시던지 하염없이 내려도 품절이니 손가락 운동만하다 말았네요 뭐이래요,"ABLY Corp., Inc.2020년 1월 31일안녕하세요, 고객님! 에이블리를 이용해주셔서 감사드립니다! 고객님께서 남겨주신 소중한 응원과 리뷰는 정말 큰 힘이 되고 있습니다. 소중한 응원에 힘입어 고객님께서 더욱 더 만족하실 수 있도록 노력하겠습니다. 늘 감사드려요. 많은 응원 부탁드립니다 :)"
달.방.모,2,2020-11-05,0,ㅇㄴ 배송시작하고 배송도착이 둘 다 늦게 확인되고 솔까 가격들은 그렇다 쳐도 배송이 겁내 느린게 많고 상품준비중이 넘 오래걸리는것도 대부분이고 상품준비중 사람마다 다 랜덤처럼 배송기간 차이도 넘 심하게 남,
이윤서,2,2019-03-17,0,에이블리 눈팅만 하고 느낀건데 판매수 조작이 심한거 같음 1800개 넘게 팔린 제품에 리뷰가0.... 어떤건 1600개 넘게 팔렸는데 리뷰가 고작 16개 물건 보실 때 판매수는 보지 마세요~~,"ABLY Corp., Inc.2019년 3월 21일의견 감사합니다 고객님:) 고객님의 의견 반영하여 좀 더 발전하는 에이블리가 되도록 노력하겠습니다! 감사합니다!"
iqw021854,2,2019-09-27,2,여러 쇼핑몰을 한곳에서 볼수있고 일일이 쇼핑몰 하나하나 접속해서 구매하지 않아도 되니 그런점은 편하지만 쇼핑몰측에서 에이블리로 재고를 보내면 구매자에게 배송해주는 시스템이 배송을 늦춰서 불편하네요.,"ABLY Corp., Inc.2019년 9월 30일안녕하세요 고객님! 에이블리를 이용해주셔서 감사드립니다! 먼저 이용에 불편을 드려 대단히 죄송합니다. 배송은 거래처의 사정으로 인해 다소 지연 될 수 있는 점 양해부탁드립니다. 좀 더 빠르게 배송 해드릴 수 있도록 여러가지 방면에서 해결책을 찾도록 하겠습니다. 다시한번 이용에 불편을 드려 죄송합니다."
서연,2,2020-04-01,0,"아니 여기 요즘 배송이 왜이러케 느리죠 ㅠㅠ 머칠이 지났는데도 안와요 .. 그리고 주문 시켰던 폰케이스가 갑자기 품절이라며 주문이 취소되고 진짜 너무 속상합니다 .. 옷은 이쁜데 배송도 느리고 ... 실망이네요 ...,","ABLY Corp., Inc.2020년 4월 3일안녕하세요 고객님, 에이블리를 찾아주셔서 감사합니다. 먼저 이용에 불편을 드려 대단히 죄송합니다. 에이블리를 찾아주시는 고객님들께서 늦는 배송에 대해 많이 아쉬워하는 점을 내부적으로도 매우 심각하게 받아들이고 있습니다. 적절히 배송하지 못하는 마켓은 배송에 대한 내용을 점수화하여 패널티를 적용하고 있으며 상품 상세페이지에 평균 배송일자를 안내해드리고 있으니 주문시 참고 부탁드립니다. 감사합니다."
ᄋᄌ,2,2020-01-04,4,옷이랑 다 이뻐서 주문 많이했었는데 1~2번이면 모르지만 10번은 넘게 계속 자동으로 주문 취소가되요 이거 떼문에 스트레스가 너무 많아요 주문 취소 문제 좀 어떻게해주세요 계속 누르지도 않은 주문최소가 되어있습니다,"ABLY Corp., Inc.2020년 1월 6일안녕하세요 고객님, 에이블리를 이용해주셔서 감사합니다. 먼저 이용에 불편을 드려 대단히 죄송합니다. 고객님의 ID를 support@a-bly.com으로 전달해주시면 구매내역을 확인한 다음 자세히 안내해드리겠습니다. 감사합니다."
이다슬,2,2019-11-28,13,장바구니에서 상품 고르고 나서 잠깐 카톡 화면 봤을 뿐인데 사려고 체크 해둔거 리셋되고 폰화면 잠깐 꺼져서 켜면 또 리셋되고 저만 그런가요.... 진짜 불편해요...ㅠ 그리고 장바구니에 담긴 상품들 그냥 이미지로 보여줬으면 좋겠어요 움짤로 보여주니까 렉 엄청 걸려서 주문 한번 하려면 한참 걸려요,"ABLY Corp., Inc.2019년 11월 29일안녕하세요 고객님, 에이블리를 이용해주셔서 감사합니다. 먼저 이용에 불편을 드려 대단히 죄송합니다. 해당 현상은 조만간 조치하도록 하겠습니다. 아울러 장바구니에 너무 많은 상품을 담지 않은 것을 권장드립니다. 상품을 많이 담아야 하는 경우 찜 기능을 이용해주시면 감사하겠습니다."
초코아이스슈빵,2,2020-12-12,6,검색시스템이 별로에요. 분명 셔링원피스를 검색했는데 쫄쫄이 미니원피스나 뜬금없이 체크원피스가 나오기도하고 정확도가 너무 떨어지는것 같아 원하는 옷 스타일을 찾기가 힘드네요.,
씹세언니,2,2020-10-15,0,예쁜 옷 진짜 많거든요? 근데 사람들 옷 사고 나서 리뷰나 보면 거의 전부다 배송 상태가 엉망이더라구요 구멍이 나서 왔느니 처음 올때부터 뭐가 많이 묻어서 빨아도 지워지지가 않는다느니 옷은 이쁘지만 배송상태에 신경좀 많이 써줬음 싶네요..,
멍유,2,2019-03-20,2,여긴 다좋은데 너무 로딩도 길고 버퍼링...어쩔거.. 게다가 잠시 홈에 갔다오면 다시 처음화면으로 와있음;; 이용하기 진짜 불편해요,"ABLY Corp., Inc.2019년 3월 21일먼저 에이블리를 이용해 주셔서 감사합니다! 고객님께서 제안해주신 부분을 반영하여, 이용에 좀 더 편리할 수 있도록 수정하겠습니다. 앞으로도 고객님이 더 편리하게 이용하실 수 있는 에이블리가 되도록 더 노력하겠습니다 :) 고객님의 소중한 리뷰 정말 감사합니다."
냥호양이,2,2019-12-17,3,업데이트 이후 부터 하트 찜하기 해제도 안되고 별로 크게 달라지지도 않았는데 왜 업데이트 하라고 하는지 모르겠음 ㅋㅋ 그리고 업데이트 하러가기 팝업에서도 업데이트 하기 눌렀는데 아무 반응도 없었음... 그리고 지ㄱ재그가 훨~씬 UX도 편하고 좋음. 차라리 이거 쓸바에는 다른 앱 쓴다,"ABLY Corp., Inc.2019년 12월 20일안녕하세요 고객님, 실망시켜 드려 대단히 죄송합니다. 늘 고객님들께 더 좋은 서비스를 제공해 드리기 위해 노력하고 있으니 양해 부탁드리겠습니다. 말씀해주신 찜 기능 오류는 현재 수정되었습니다. 앱을 업데이트 해주시면 감사하겠습니다. 앞으로 고객님께서 더 편리하고, 만족스러워 하실 수 있도록 더 발전해나가는 에이블리 되겠습니다. 감사합니다."
2405송채민,2,2019-03-19,0,배송이 너무 느립니다 2주 정도 여유를 주고 주문 했는데 체험학습 2박 3일로 가는데 그 때 까지 올런지나 모르겠네요 주문한지 5일이 됬는데 아직도 배송 준비중이네요 27일 안에 온다면 별점 더 드리겠지만 배송이 느린 것 같네요,"ABLY Corp., Inc.2019년 3월 21일안녕하세요 고객님, 먼저 이용에 불편을 드려 대단히 죄송합니다. 일부 마켓 상품의 경우 주문이 급격히 증가하여 배송이 지연되거나 해당 거래처의 사정으로 인해 갑자기 품절 되는 경우가 있습니다. 다시 한번 진심으로 죄송하다는 말씀드리며 다음부터는 고객님께서 더 만족하실 수 있도록 더욱 노력하겠습니다. 감사합니다."
기요미,2,2020-05-25,1,여쭐게 있는데 주문시 계좌정보는 왜 요구하는 것인가요? 환불시 라고 하는데 환불할때는 입력한 카드정보나 그런것으로 환불할텐데 조금 불안해서요 ㅠㅜ 자세히 알려주시면 감사하겠습니다 !,"ABLY Corp., Inc.2020년 6월 1일안녕하세요 고객님, 에이블리를 이용해주셔서 감사합니다. 환불 계좌는 승인취소가 불가능한 결제수단의 환불을 위해서만 사용됨을 알려드립니다. 다만, 우려하시는 부분에 깊이 공감해 해당 정보는 조만간 환불 신청시에 입력 받는 것으로 변경될 예정입니다. 다소 불편하시더라도 양해 부탁드립니다. 감사합니다."
Google 사용자,2,2018-09-15,0,뭔가 보기도 전에 자꾸 앱이 중지되고 멈춰서 아무것도 볼 수가 없네요. 다시 깔아도 계속 렉이 걸리고 화면이 다운되어서 쓸 수가 없어요.,"ABLY Corp., Inc.2018년 9월 19일안녕하세요 고객님! 안드로이드 OS버전을 업데이트 해주시면 좀 더 쾌적하게 이용하실 수 있으실겁니다!!  오늘도 좋은 하루 보내세요!"
Yoojung Kim,2,2020-06-10,11,"이용자의 키에 맞춘 기준 설정할 수 있는 점은 마음에 들었는데 생각보다 옷이 다양하지 않은 것 같습니다. 앱 자체가 ""여성복""만 판매하는 것인지 앱 사용자의 성별에 맞춰져 ""여성복""이라 하는 옷들만 나오는 것인지 모르겠으나 남녀공용이나 '남성복'도 나오면 좋겠어요.. 유니섹스 스타일, 보이쉬한 스타일을 주로 입는 편이라 살 만한 옷이 거의 없는 것 같아 아쉽습니다.","ABLY Corp., Inc.2020년 6월 12일안녕하세요 고객님, 에이블리를 이용해주셔서 감사합니다. 고객님께서 원하시는 스타일을 검색창에 검색해보시거나 마켓 탭에서 원하는 스타일의 마켓을 먼저 찾아보세요. 투데이에서는 고객님께서 좋아하시는 스타일에 맞춰 개인화된 상품들이 나열되기 때문에 고객님께서 원하는 스타일을 먼저 학습 시키는 것을 추천드립니다. 아울러 전달해주신 스타일을 판매하는 쇼핑몰 등도 더 많이 입점할 수 있도록 입점팀에 의견을 전달하겠습니다. 에이블리 앱 이용에 궁금하신점은 언제든 편하게 문의해주세요. 감사합니다."
최가나,2,2019-02-05,3,제품상세설명칸이 보이지않아요ㅠㅠ 제품구매하고 싶어도 못하고 있습니다..빨리 고쳐주세요..저만그런게아니라 여러사람들이 그런거 같네요,"ABLY Corp., Inc.2019년 2월 7일고객님 안녕하세요:) 우선 불편함을 드려 진심으로 죄송합니다. 현재는 상세페이지 오류건이 수정 된 상태입니다ㅠㅠ 앱을 업데이트 해주시면 다시 편하게 사용 가능하십니다. 다시 한번 불편함을 드려 진심으로 죄송합니다!"
Jin-ha K,2,2019-06-03,0,배송이 엄청 느려요... 무료배송인점은 좋지만 사전에 배송 지연 고지도 전혀 해주지 않고 전화 통화나 문의 답변도 연결하기 힘듭니다.,"ABLY Corp., Inc.2019년 6월 5일안녕하세요, 고객님! 이용에 불편을 드려 죄송합니다. 일부 마켓 상품의 경우 주문이 급격히 증가하거나 거래처의 사정으로 인해 배송이 지연되는 경우가 있습니다. 다시 한번 진심으로 죄송하다는 말씀 드리며 다음부터는 고객님께서 만족하실 수 있도록 더욱 노력하는 에이블리가 되겠습니다. 감사합니다."
장다빈,2,2020-11-08,0,"옷 이쁜건 많은데..,아빠가 환불계좌는 안된다고 안 사주세요.. 제발 환불계좌는 안 써도 되는데 환불계과 안하는 방법 은 없다요..인터넷으로 사면 환불은 안 하는데..",
J H,2,2018-11-20,0,오랜만에 옷좀사려고 들어가볼까했는데 페북연동안되고 이메일도 만드려고 인증번호 요청해도 실패했다고뜨는데 또 폰으로 인증번호는 오네.. 뭘 어떻게하라는건지,"ABLY Corp., Inc.2018년 11월 22일안녕하세요 고객님! 우선 에이블리를 이용하는 데 불편함을 느끼게 해드려 정말 죄송합니다ㅠㅠ! 현재 로그인문제에 있어서 오류가 없기때문에, 에이블리 고객센터(1833-8021)로 전화주시면 빠르고 친절하게 답변해 드리겠습니다. 감사합니다!"
Google 사용자,2,2019-02-02,4,상세보기 안되는 것좀 해결부탁드려요. 모든 상품이 상세보기가 안되요 지우고 다시 깔아도 안되고 답답하네요 사고싶어도 살수가 없어요,"ABLY Corp., Inc.2019년 2월 7일고객님 안녕하세요:) 우선 불편함을 드려 진심으로 죄송합니다. 현재는 상세페이지 오류건이 수정 된 상태입니다ㅠㅠ 앱을 업데이트 해주시면 다시 편하게 사용 가능하십니다. 다시 한번 불편함을 드려 진심으로 죄송합니다!"
김다선,2,2020-01-30,1,지금 뭐 단체로 오류 떴나요..? 전품목이 다 품절로 뜨면서 못사게 됐는데 구매하려는 타이밍이 왜 이렇게 되는지...,"ABLY Corp., Inc.2020년 1월 31일안녕하세요, 고객님! 에이블리를 이용해주셔서 감사드립니다! 고객님께서 남겨주신 소중한 응원과 리뷰는 정말 큰 힘이 되고 있습니다. 소중한 응원에 힘입어 고객님께서 더욱 더 만족하실 수 있도록 노력하겠습니다. 늘 감사드려요. 많은 응원 부탁드립니다 :)"
정세린,2,2020-02-15,3,후기에 그냥 모델 착용샷 넣는 분들 계신데 단속 좀 해주세요. 일부러 착용샷을 볼려고 포토후기 들어가면 심할 땐 후기의 반이 그냥 모델착용샷일 때가 있어요.,"ABLY Corp., Inc.2020년 2월 17일안녕하세요 고객님, 에이블리를 이용해주셔서 감사합니다. 먼저 이용에 불편을 드려 대단히 죄송합니다. 리뷰는 고객님들께서 많이 중요하게 생각하시는 부분이라는 것을 내부적으로도 인지하고 있습니다. 하루빨리 불편함 없이 이용하실 수 있도록 개선하겠습니다. 감사합니다."
