name,ratings,date,helpful,comment,developer_comment
김수아,4,2021-01-25,2,에이블리는 찜하는 곳을 여러 서랍으로 나눌 수 있고 할인도 해주고 배송비 계산 안 해도 그대로 가격 딱 보이는대로 볼 수 있으니까 좋아요 아쉬운 점은 사이즈가 딱 정해져 있어요 가끔 아닌 곳이 가끔 있지만 완전 그냥 오버핏이나 아예 S만 있거나 한 곳이 많더라고요 키가 작으신 분들이 사용하면 좋을 것 같네요 두 번째는 사이즈에요 사이즈가 보통 맨 밑에 있어서 죽죽 내려야 하는데 한 번에 내리는 것도 없고 비슷한 사진만 엄청 많아서 내리기 힘들고 기껏 내렸는데 사이즈가 안 써있으면 위로 올라가서 작고 긴 소개글씨 다 잀어보면서 사이즈 찾아야하는 게 너무 불편하네여,
니지,4,2021-02-07,0,좋은데요 건의드리고싶은게있어요 마켓자체에 들어가는것은 안되나요 ? 마켓에서 예쁜걸봐서 에이블리 앱으로 구매하려니까 찾기가 너무 어려워요 제발 마켓자체사이트도 연동되게해주세요 ㅜㅠㅠㅜ,"ABLY Corp., Inc.2020년 9월 14일안녕하세요 고객님, 에이블리를 이용해주셔서 감사합니다. 에이블리에서는 마켓 페이지가 마련되어 있습니다. 검색창에 해당 마켓을 검색하시고 마켓 탭을 클릭하시면 검색결과에서 해당 마켓을 확인하실 수 있습니다.더욱 자세한 안내가 필요하시다면 고객센터로 문의 부탁드립니다. 감사합니다."
초보야,4,2021-07-05,0,앱 처음 들어가면 뜨는 팝업? 창? 그게 ×표시 눌러도 안 꺼지고 그런데 좀 고쳐주세요,
앵커진,4,2021-03-22,0,다 좋은데 리뷰 쓴 후 포인트 적립까지의 시간이 너무 길어요.. 바로 사용하고 싶은데 며칠 이상 걸리니까.. 타 앱은 20분 안에 정립되는데 조금 답답해요.,
연님,4,2021-05-17,0,옷의 질좀 높여주세요.. 그리고 10대 학생들이 입을수 있는 옷좀 많이 노출시켜 주세요. 2~30대 옷들밖에 안보여요..,
고구마,4,2021-02-01,0,좋아요~ 근데 키랑 몸무게별로 리뷰 볼 수 있는 기능 생겼으면 좋겠어요. 그리고 특정 마켓 블락하는 기능도 생겼으면....무료배송 개죠음,
유진,4,2021-01-17,1,리뷰수정에 오류가 많은듯합니다 사진수정이 추가는되는데 삭제는 안되네요 아마 리뷰인증 포인트 수령 때문인 것 같은데 검수하는과정에서 이런건 해결 안되나요?,
뭉탱이,4,2021-01-22,0,배송빠르고 좋아요,
k l,4,2021-02-16,4,문상 결제가 생겼으면 좋겠어요,
이비얌ᅵᅵ,4,2021-01-18,0,"안녕하세요!! 에이블리 정말 잘 쓰고 있는데 그 키작은 순, 키큰 순 이런것두 있으면 어떨까 싶어 4개 드려요 앞으로도 좋은제품 많이 부탁드려요!!!",
가람,4,2021-04-25,1,진짜 다 좋은데 필터에 계절감도 넣어주셨음 조케써유ㅠㅠㅠㅠ 그거 빼고는 정말 다 좋씀다,
천소훈,4,2021-02-02,0,옷도예쁘고 악세사리도 예뻐요,
현아,4,2021-01-11,0,다른건 다좋은데 진짜 크림치즈마@에서만 사지 마세요 사진 어떻게 찍는지 모르겠지만 진짜 색감 사기급이고요 가격에 비해 질도 떨어집니다,
황채린,4,2021-01-16,1,평소에 잘 사용하고 있어요! 예쁘고 저렴해서 자꾸 결제하게 되네요ㅎㅎ 무엇보다 모든 상품이 다 무료배송이라 너무 좋아요!!,
꾹치킨,4,2021-02-09,1,좋아요 이쁜옷들도 많고요,
희주,4,2019-03-24,1,정말 좋습니다! 전체적으로 옷들이 너무 이쁘고 없는옷이 없고 상품이나 후기등등 보기도 편하고 앱이 복잡하지 않아서 정말 편리하고 유용하게 쓰고있는데 하나 아쉬운 점이 있다면 상품을 가격별로 본다거나 저가순 고가순 이렇게 설정할 수 있는 시스템이 없어서 조금 아쉬운 점이 있습니다. 그래도 제가 다른 앱들을 사용하면서 느낀거지만 이 앱이 가장 좋고 편리한 것 같습니다! 갠적으로도 아주 애용하는 앱이기도 하고요 만약 원하는 옷이나 갖고싶은 옷이 있으시다면 주저하지 말고 다운해보시기를 진심으로 추천드립니다!,"ABLY Corp., Inc.2019년 3월 28일안녕하세요, 고객님! 에이블리를 이용해 주셔서 감사합니다!  고객님께서 제안 해주신 부분을 반영하여, 이용에 좀 더 편리할 수 있도록 수정하겠습니다. 앞으로도 고객님이 더 편리하게 이용하실 수 있는 에이블리가 되도록 더 노력하겠습니다 :) 고객님의 소중한 리뷰 정말 감사합니다."
조은아,4,2021-01-25,0,음..검색결과가 그제품만똑바로 만나옴더좋을듯 너무다른거랑 섞여서 볼게많음 그거빼곤다좋아요 20.30만원이상 쿠폰도있었음좋겟음,
김성군,4,2021-02-27,0,좋은상품많네요,
김상현,4,2021-01-17,0,"다좋은데 ""언니가 간다에서 얼음 벨트슬랙스""추가 좀 해주세요ㅜ 이거 사고싶은데 에이블리에선 없네요ㅜ 이 글보신다면 꼭 넣어주시길..",
ell a,4,2020-01-27,0,"특정 마켓에 들어갔을때 옷 보기가 너무 불편해요 카테고리순으로 있는게 아니라 가격순, 인기순, 신제품순 밖에 없어서 웹사이트에서 본 마음에 드는 제품을 찾기위해 하나하나 스크롤 내려가면서 찾아야해요 ㅠㅠ 마켓 내 검색기능도 없고.. 이 부분만 개선된다면 더 좋을 것 같습니다 !! 감사해요","ABLY Corp., Inc.2020년 1월 28일안녕하세요 고객님, 에이블리를 이용해주셔서 감사합니다. 먼저 이용에 불편을 드려 대단히 죄송합니다. 조만간 마켓 페이지 내에서 카테고리 별로 상품을 탐색할 수 있는 기능이 업데이트 될 예정입니다. 다소 불편하시더라도 조금만 기다려주시면 감사하겠습니다."
지원,4,2019-06-01,1,"옷도 이쁜거 많고 배송비도 무료여서 좋은데 무통장 입금할 때 불편해요 atm기로 입금하려면 적어도 천원단위로 입금이 가능한데 vip가 되거나 만원,천원단위로 떨어지지 않고 백원단위 씩으로 된 옷들은(ex 12900) 입금할 때 포인트를 쓰지않는 이상 입금하기가 너무 불편해요 여기서 더 많이 넣으면 입금확인도 되지않고 직접문의를 해야돼서 다소 번거로워요 무통장 입금을 할 때 백원단위로 된 옷들은 (ex 12900)->(13000)으로 입금해서 백원은 예치금등으로 적용되는 사이트들도 있던데 최대한 반영될 수 있으면 좋겠어요","ABLY Corp., Inc.2019년 6월 5일안녕하세요, 고객님! 먼저 에이블리를 이용해 주셔서 감사합니다 :) 고객님께서 제안해주신 부분을 반영하여, 이용에 좀 더 편리할 수 있도록 수정하겠습니다. 앞으로도 고객님이 더 편리하게 이용하실 수 있는 에이블리가 되도록 더 노력하겠습니다 :) 고객님의 소중한 리뷰 정말 감사합니다."
하와와여중생,4,2020-10-25,1,다른 곳 보다 옷들 가격이 저렴해서 잘 쓰고있습니다. 근데 편의점 결제를 할때 환불계좌를 적는걸 선택으로 해주셨으면 좋겠어요. 편의점 결제를 이용하는 사람들은 계좌가 없는 학생들이 대부분 일텐데 환불계좌를 적으라고 하니 조금 불편하긴 하네요. 환불계좌를 안적으면 포인트로 환불을 해주는 등으로 바뀌었으면 좋겠습니다.,
소사,4,2020-05-26,1,배송비 무료인 게 짱입니다.. 할인도 많이 돼서 이 가격에 이 많은 옷을 살 수 있다는 게.. 스타일 추천만 봐도 저 같이 옷 못 입는 사람도 예쁘게 코디해서 입을 수 있어서 좋아요! 개인 쇼핑몰이라서 배송이 쪼오끔 느리다는 게 단점이라면 단점이지만.... 지그재그 쓰다가 에이블리 쓰는데 에이블리가 더 좋아요!!,"ABLY Corp., Inc.2020년 6월 1일안녕하세요, 고객님! 에이블리를 이용해주셔서 감사드립니다! 고객님께서 남겨주신 소중한 응원과 리뷰는 정말 큰 힘이 되고 있습니다. 소중한 응원에 힘입어 고객님께서 더욱 더 만족하실 수 있도록 노력하겠습니다. 늘 감사드려요. 많은 응원 부탁드립니다 :)"
순대볶음,4,2020-02-02,4,"무료배송이 좋아요!! 근데 (1)어떤 마켓에서 예전에 업뎃된 상품을 검색하거나 (2) 한 마켓 안에서 '블라우스, 바지,,' 와 같이 분류해서 보는 방법은 없나요?ㅠㅜ 계속 뒤로가기해서 상품을 찾는 것은 힘들어요 (›´ω`‹ ) 아 또 (3) 사이트 들어가면 보이는 상품이 에이블리에는 안떠요 원래 모든 상품이 안 뜨나요??","ABLY Corp., Inc.2020년 2월 3일안녕하세요, 고객님! 에이블리를 이용해주셔서 감사드립니다! 조만간 마켓페이지 안에서 카테고리 별로 분류 할 수 있는 기능이 도입될 예정입니다. 아울러 판매자가 원하는 상품만 업로드 하기 때문에 상품이 전부 진열되지 않을 수 있는점 양해 부탁드립니다. 고객님께서 남겨주신 소중한 응원과 리뷰는 정말 큰 힘이 되고 있습니다. 소중한 응원에 힘입어 고객님께서 더욱 더 만족하실 수 있도록 노력하겠습니다. 늘 감사드려요. 많은 응원 부탁드립니다 :)"
드레이븐,4,2020-09-08,0,"좋아요. 예쁜 옷도 많고. 그런데 한 가지 아쉬운 점이 있어요. 추천 상품? 에이블리 들어가면 가장 처음에 나오는 화면 있죠, 그게 좀 아쉬워요. 제가 원피스만 보면 원피스 밖에 안뜨고, 폰케이스를 봤더니 폰케이스 밖에 안뜨네요;; 일부러 옷 검색하고 그렇게 했어요.. 좀 여러가지로 섞어서 선택해주시면 정말 단점 없는 앱 될것 같아요!","ABLY Corp., Inc.2020년 9월 14일안녕하세요 고객님, 에이블리를 이용해주셔서 감사합니다. 고객님께서 원하시는 스타일을 검색창에 검색해보시거나 마켓 탭에서 원하는 스타일의 마켓을 먼저 찾아보세요. 투데이에서는 고객님께서 좋아하시는 스타일에 맞춰 개인화된 상품들이 나열되기 때문에 고객님께서 원하는 스타일을 먼저 학습 시키는 것을 추천드립니다. 에이블리 앱 이용에 궁금하신점은 언제든 편하게 문의해주세요. 감사합니다."
ᄋᄋᄋᄂ,4,2020-07-07,1,"에이블리는 정말 좋은 앱이에요! 허나 좀 아쉬운게 있다하면.. 사이즈를 필터링 못한다는거에요..ㅜ 저같은 통통러들은 사이즈를 봐야하는데, 사이즈표도 아래에 표기되어있는 경우가 많아서.. 후기, 검색 에서에 필터링에 추가해주시길 바랄게요!!ㅠ😭😘","ABLY Corp., Inc.2020년 7월 13일안녕하세요 고객님, 에이블리를 찾아주셔서 감사합니다. 좋은 의견 감사합니다. 전달해주신 소중한 의견은 적절히 반영할 수 있는 방법을 내부적으로 논의하겠습니다. 고객님께서 남겨주신 소중한 응원과 리뷰는 정말 큰 힘이 되고 있습니다. 소중한 응원에 힘입어 고객님께서 더욱 더 만족하실 수 있도록 노력하겠습니다. 늘 감사드려요. 많은 응원 부탁드립니다 :)"
하늘,4,2020-01-27,1,가끔 가다가 옷이 불량이라는 리뷰가 있어서 살까 말까 상세한 고민이 많이 되요ㅠㅠㅠ 가격도 좋고 디자인 예쁜 옷도 많은데 리뷰가 부족한 거랑 불량적으로 배달 온 옷에 대해 알려주시면 제품을 구매하는데 더 합리적인 선택을 할 수 있을 거 같아요!!,"ABLY Corp., Inc.2020년 1월 28일안녕하세요, 고객님! 에이블리를 이용해주셔서 감사드립니다! 리뷰는 구매해주신 고객님들께서 선택적으로 올려주고 계시기 때문에 일부 상품의 경우 리뷰가 부족할 수 있습니다. 그렇지만 리뷰를 의도적으로 삭제하거나 거르지 않고 있는 그대로의 정보를 제공해드리고 있으니 양해 부탁드립니다. 고객님께서 남겨주신 소중한 응원과 리뷰는 정말 큰 힘이 되고 있습니다. 소중한 응원에 힘입어 고객님께서 더욱 더 만족하실 수 있도록 노력하겠습니다. 늘 감사드려요. 많은 응원 부탁드립니다 :)"
뀨잉뀨잉,4,2020-08-11,0,"보기 편리해서 좋아요 ^!^ 여러 기준? 으로 분류해서 상품을 볼 수 있다는 점도 좋은데 폰케이스 구매할 때도 원하는 기종의 폰케이스만 볼 수 있게 해주시면 좋을 거 같네유,,, 제 기종인 갤럭시 a8 2018이나, 다른 기종도 찾기 어려워서용 ㅠㅠ 앱 너무 편리하고 잘 쓰고 있습니다","ABLY Corp., Inc.2020년 8월 18일안녕하세요 고객님, 에이블리를 이용해주셔서 감사합니다. 판매자들이 안드로이드 케이스에 비해 아이폰 케이스를 많이 판매하고 있는 상황입니다. 더욱 다양한 상품이 판매될 수 있도록 휴대폰 악세서리 판매자들에게 많은 독려를 하도록 하겠습니다. 감사합니다."
김영도,4,2019-11-30,16,"에이블리 너무 좋은데 몇 가지 추가할 기능 건의하고 싶어서 리뷰 써요. 1. 특정 마켓의 특정 상품을 검색할 때 상품 이름이 다들 비슷해서 찾기가 어렵습니다. 상품이름 옆에 마켓이름을 추가해서 검색해도 상품이 떴으면 좋겠어요. 현재 불편한 예시) 양털 자켓--> 너무 많이 뜸 Xx마켓 양털 자켓--> 안 뜸 2. 특정 마켓 안에서 따로 상품 검색이 가능했으면 좋겠어요. 3. 하단바에 홈, 스타일, 마켓, 찜 등이 있는데, 그 화면에서 버튼을 한 번 더 누르면 맨 위로 올라갔으면 좋겠어요. 다시 올리기가 힘들어요. 4. 3번과 비슷하게 올리고 내리기가 힘들어서 앱 내에 스크롤바가 생겼으면 좋겠어요. 5. 찜한 상품을 전체 상품 + 카테고리별 상품으로 나눠서 볼 수 있으면 좋겠어요. 6. 찜한 상품 화면에서 선택해 한꺼번에 장바구니에 넣을 수 있으면 좋겠어요. 꼭 부탁드릴게요. 감사합니다.","ABLY Corp., Inc.2019년 12월 2일안녕하세요, 고객님! 에이블리를 이용해주셔서 감사드립니다! 고객님께서 남겨주신 소중한 응원과 리뷰는 정말 큰 힘이 되고 있습니다. 소중한 응원에 힘입어 고객님께서 더욱 더 만족하실 수 있도록 노력하겠습니다. 전달해주신 소중한 의견은 적절히 반영될 수 있도록 내부 논의를 진행하도록 하겠습니다. 아울러 3번의 경우 우측 하단 화살표를 클릭하시면 최상단으로 올라가는 기능을 활용하실 수 있다는 점을 알려드립니다. 늘 감사드려요. 많은 응원 부탁드립니다 :)"
김혜진,4,2021-05-24,0,이제 막 가입 이용해볼께요,
참새짹,4,2019-04-23,3,빨리 품절되고 상품재입고 하는데 시간도 걸리고 배송도 늦어지는 일이 잦았던 것 같아요. 그것 빼곤 만족합니다. ++최근에 든 생각이라 수정합니다. 리뷰 남길 때 구매자들이 자신이 산 사이즈 같은걸 안적으시는 경우가 많아서 사이즈 생각해야하는 경우에 너무 결정하기 힘들더라고요..ㅠ 그래서 리뷰 남기는 양식을 좀 더 체계적이고 구체적으로 해서 자신이 산 사이즈도 기입할 수 있게 해주시면 좋겠어요!,"ABLY Corp., Inc.2019년 2월 7일먼저 에이블리를 편리하게 이용해 주셔서 감사합니다!  앞으로도 고객님이 더 편리하게 이용하실 수 있는 에이블리가 되도록 더 노력하겠습니다 :)  고객님의 좋은 리뷰 정말 감사합니다 ♡"
Yeyoung Lim,4,2019-02-01,34,매우 만족해요. 공구도 잘 열리고 에이블리 이용하면 가성비가 좋습니다. 그래도 인터넷으로 제품 검색해보면 인터넷가 (최저가) 더 싼 경우도 (자주.. 많이) 있어요 아무래도 에이블리는 하나만 사도 무료배송이라는 특징이 있어서.. 그런부분은 어쩔수없지만 그래도 하나만 사도 무료배송인것도 특별한 장점! 옷들도 다 예쁜것들 나오고 잘 쓰고있습니다:),"ABLY Corp., Inc.2019년 2월 7일먼저 에이블리를 편리하게 이용해 주셔서 감사합니다! 앞으로도 고객님이 더 편리하게 이용하실 수 있는 에이블리가 되도록 더 노력하겠습니다 :) 고객님의 좋은 리뷰 정말 감사합니다 ♡"
담이,4,2019-10-03,2,무료배송이지만 모든쇼핑몰이 그것을 감안하고 가격을 배송비 플러스해서 받네요 ㅠㅠ 하지만 타 쇼핑몰 앱보다 더 많은 상품들이있어 하나를 찾을때도 비슷한옷인데 가성비좋은옷들을 쉽게찾을수있어 좋아요 스트레스 받을때 옷 쇼핑하고 담아두면 얼마나 좋게요..?,"ABLY Corp., Inc.2019년 10월 7일안녕하세요, 고객님! 저희 에이블리를 이용해주셔서 감사드립니다! 고객님께서 남겨주신 소중한 응원과 리뷰는 정말 큰 힘이 되고 있습니다. 소중한 응원에 힘입어 고객님께서 더욱 더 만족하실 수 있도록 노력하겠습니다. 늘 감사드려요. 많은 응원 부탁드립니다 :)"
hyangin kim,4,2019-10-24,0,여러 쇼핑몰을 모아놔서 앱 자체는 쇼핑하기에 되게 좋은데 몇몇 상품들을 구매하려고 옵션버튼을 누르면 아예 하얀 화면이 떠버리고 선택이 안됩니다. 다른 마켓이나 같은 마켓의 제품들은 다 선택이 되는데 안되는 상품들이 종종 있었어요ㅠㅠ 혹시 싶어서 앱도 다시 지웠다 깔아봤는데 전혀 안되네요..이런건 좀 개선해주세요ㅠ 그것때문에 못사고 있는 것들도 있어요..,"ABLY Corp., Inc.2019년 10월 28일안녕하세요 고객님, 에이블리를 찾아주셔서 감사합니다. 먼저 이용에 불편을 드려 대단히 죄송합니다. 전달해주신 내용은 발생빈도가 매우 낮은 오류로 확인되어 해당 오류 발생화면을 캡쳐하여 support@a-bly.com으로 전달해주시면 개선 조치에 더욱 도움이 될 것 같습니다. 답변 부탁드립니다. 감사합니다."
은호,4,2020-03-12,101,정말 애용하고 있는 앱입니다!! 하나 사도 무료배송인거 너무 좋아요! 다른 쇼핑몰 앱과 비교했을 때도 깔끔한 디자인이라 보기 편할 뿐더러 리뷰 올리면 주는 포인트 덕분에 사람들의 후기도 많아서 물건 사기 진짜 편한거 같아요! 딱 두가지만 개선해주시면 별점 5개 드리겠습니다!! 첫번째는 상품 정렬방식에 색깔을 추가해주시면 좋을거 같아요. 지금의 정렬방식은 원하는 상품은 찾을 수 있어도 원하는 색상의 상품은 찾기 힘들다고 생각합니다! 두번째는 후기 리뷰를 사이즈 별로 볼 수 있게되면 좋겠습니다! 구매자분들의 신체치수가 다양해서 본인과 가장 알맞는 치수를 찾기 힘든 것 같아요!!! 이 두가지만 개선해주시면 저에게는 완벽한 어플인 것 같습니다! 좋은 답변 기다리겠습니다!,"ABLY Corp., Inc.2020년 3월 13일안녕하세요 고객님, 에이블리를 찾아주셔서 감사합니다. 좋은 의견 감사합니다. 전달해주신 소중한 의견은 적절히 반영할 수 있는 방법을 내부적으로 논의하겠습니다. 감사합니다."
김가현,4,2021-01-19,0,다 프리사이즈여서 키작은사람들은 거의 입을옷이없고 가끔가다 150ver 160ver 있어서 그것만사야해요 가격은 너무좋고 기모옷도 많고 좋아용,
형민,4,2019-02-01,14,"모든 제품의 상세정보가 안떠요. 그냥 흰 화면으로만 떠요. 더보기 눌러도 그냥 흰 화면으로 뜹니다. 와이파이, 데이터로 해도 똑같고 삭제했다 다시 깔아도 똑같아요. 해결좀요~ 보니깐 저만 그런게 아닌것같네요","ABLY Corp., Inc.2019년 2월 7일고객님 안녕하세요:) 우선 불편함을 드려 진심으로 죄송합니다. 현재는 상세페이지 오류건이 수정 된 상태입니다ㅠㅠ 앱을 업데이트 해주시면 다시 편하게 사용 가능하십니다. 다시 한번 불편함을 드려 진심으로 죄송합니다!"
혜성,4,2019-07-06,5,정말 이쁜옷들만 모아놔서 진짜 좋은데요 ㅜㅜ 사진이 너무 부족한것같아요.. 가디건 색이 너무 이뻐서 들어가봤는데 가디건을 바지 안에 좀 넣어놨더라구요 그래서 길이가 얼마나 되는지도 모르겠고... 활동적인 사진이 없어서 리뷰를 봐야 현실핏을 알 수 있고 ....음 ... 여러모로 불편해요.. 고쳐주셨음 합니다!,"ABLY Corp., Inc.2019년 7월 12일고객님, 안녕하세요! 저희 에이블리를 애정을 가지고 이용해 주셔서 감사합니다! 고객님께서 불편을 느끼셔서 제안해주신 부분을 반영하여, 이용에 좀 더 편리할 수 있도록 수정하겠습니다. 앞으로도 고객님이 더 편리하게 이용하실 수 있는 에이블리가 되도록 더 노력하겠습니다 :) 고객님의 소중한 리뷰 정말 감사합니다."
레이나,4,2020-10-16,204,"요즘 쇼핑할때 잘 쓰고있는 앱이에요! 무료배송인 것도 좋고,가격도 대체로 저렴한 편이라 애용중입니다 ㅎㅎ 다만 한가지 아쉬운점은 리뷰를 볼때 키,몸무게 등 사이즈별로 리뷰를 볼 수 있는 기능이 생겼으면 좋겠어요. 제 키에 맞는 리뷰를 보려면 시간이 걸리니까요ㅠㅠ 그 외에는 만족하며 쓰고 있습니다! :)",
김재경,4,2020-05-21,35,저는 너무 만족스러워요!! 살집이 있는편인데도 옷 찾기도 쉽고 배송비가 아까운경우가 많았는데 에이블리는 배송비가 무료여서 더 좋아요 예쁜물건들도 너무 많고 악세사리도 너무 이뻐요 가격도 혜자스럽고 너무 좋아요 옷도 질이 다 좋아요!! 다만 문제라면 앱에 오류가 가끔씩 뜨는거..?그래도 한달에 1번?도 안되게 떠서 큰 문제는 없어요!!,"ABLY Corp., Inc.2020년 5월 22일안녕하세요, 고객님! 에이블리를 이용해주셔서 감사드립니다! 고객님께서 남겨주신 소중한 응원과 리뷰는 정말 큰 힘이 되고 있습니다. 소중한 응원에 힘입어 고객님께서 더욱 더 만족하실 수 있도록 노력하겠습니다. 늘 감사드려요. 많은 응원 부탁드립니다 :)"
김꺽정,4,2020-10-11,1,"전체적으로 괜찮아요 전 제품 무료배송이고 1000할인 쿠폰도 자주 날아오고.. 물론 몇 만원 이상 사야 쓸 수 있는 쿠폰들이지만 무료배송이니 이해할 수 있어요. 다만 아쉬운 점은 검색란에 원하는 옷 검색을 한 후에 가격이나 스타일, 색깔 등을 지정할 수 있다는 건데요. 검색을 안하면 이 기능을 쓸 수 없어요. 검색하지 않아도 그런 캍0고리 지정할 수 있었으면 좋겠어요. 옷들은 내가 잘 골라 사면 다 괜찮은 거 옵니다. 추천!",
임나현,4,2020-04-28,5,"상품 상세정보에 맨 위로 가는 거 말고도 ""맨 아래로 가는 기능""도 있으면 좋겠어요 저는 실측 사이즈 먼저 보고 그 다음 디자인을 보는데 사이즈 보려면 수동으로 계에에에에에에속 내려야해요 그러다보니 진짜 맘에 들지 않는 이상 귀찮아서 그냥 나가는 경우도 많아요 개선해주시면 감사하겠습니다!","ABLY Corp., Inc.2020년 5월 4일안녕하세요 고객님, 에이블리를 찾아주셔서 감사합니다. 좋은 의견 감사합니다. 전달해주신 소중한 의견은 적절히 반영할 수 있는 방법을 내부적으로 논의하겠습니다. 고객님께서 남겨주신 소중한 응원과 리뷰는 정말 큰 힘이 되고 있습니다. 소중한 응원에 힘입어 고객님께서 더욱 더 만족하실 수 있도록 노력하겠습니다. 늘 감사드려요. 많은 응원 부탁드립니다 :)"
엘리스,4,2020-06-23,2,무료배송이고 여러 쇼핑몰 옷을 한 번에 볼 수 있어서 참 좋은데 스크롤을 아무리 내려도 똑같은 옷들이 계속 나와서 짜증 날 때가 많아요. +정확히는 카테고리에 원피스든 아우터든 들어가서 내리다보면 어느 순간부터 같은 옷들이 반복 됩니다. 검색하면 안 그러는데 카테고리로 들어가기만 하면 그러네요.,"ABLY Corp., Inc.2020년 6월 23일안녕하세요 고객님, 내용 확인 감사합니다. 그렇다면 해당 현상을 캡쳐하고 고객님의 아이디와 함께 support@a-bly.com으로 보내주실 수 있을까요? 내용 확인 및 원인 파악에 많은 도움이 될 것 같습니다. 확인 부탁드립니다. 감사합니다."
흐암,4,2021-02-13,0,환불 계좌 없애주세요 ㅠㅠ,
선바람꽃,4,2020-10-15,136,"찜 기능이 아쉬워요. 찜한 상품들을 종류별로 서랍에 나누어 보관할 수 있는 점은 아주 좋아요! 하지만 아쉬운 점도 있네요. 일단 상품을 찜 목록에 추가할 때 기본 서랍을 제외하고 5개밖에 안 떠요. 이 부분은 오류인 것 같은데 빨리 고쳐주셨으면 좋겠습니다.ㅠㅠ 그리고 기본 서랍은 이름도 고칠 수 없고, 삭제할 수도 없는 점이 아쉬웠습니다. 삭제가 안 되는 점은 이해가 되지만 서랍이름은 바꿀 수 있게 해주셨으면 좋겠습니다.",
나영,4,2020-04-13,38,"무료 배송이고, 결제가 편리해서 너무 좋습니다. 하지만 너무 많은 쇼핑몰들이 입점되어 있어 혼잡한 것 같습니다. 인기순으로 나열하여 정렬했을 때도 옷이 정말 많다보니 진짜 옷의 질이 좋아서 인지 싸서 많이 산건지 구분이 잘 안갑니다.. 신뢰도가 떨어져요 또한, 질 좋은 쇼핑몰이 입점했을 경우 기존 쇼핑몰이 섭렵하고 있어 찾아보기란 사막에서 바늘 찾기 같습니다ㅠㅠ,, 비슷비슷한 느낌의 옷에, 쇼핑몰은 수십개가 되니깐 인기상품 뜬거만 봤을 뿐인데도 지치네요.. 인기 상품보다 스타일을 고려한 추천이 간절합니다ㅠㅠ","ABLY Corp., Inc.2020년 4월 14일안녕하세요 고객님, 에이블리를 이용해주셔서 감사합니다. 고객님께서 원하시는 스타일을 검색창에 검색해보시거나 마켓 탭에서 원하는 스타일의 마켓을 먼저 찾아보세요. 투데이에서는 고객님께서 좋아하시는 스타일에 맞춰 개인화된 상품들이 나열되기 때문에 고객님께서 원하는 스타일을 먼저 학습 시키는 것을 추천드립니다. 에이블리 앱 이용에 궁금하신점은 언제든 편하게 문의해주세요. 감사합니다."
과연그럴까,4,2020-10-11,92,여기서 옷을 샀을 때 성공확률이 높아요! 정말 다 좋지만 배송만 빨라지면 진짜진짜 이것만 쓸 정도로 좋아요. 타사의 하루배송을 이용해보니 배송이 빠른게 정말 큰 장점으로 다가왔습니다. 그래도 제가 직접 가서 옷을 구매한 것 보다 더 마음에 드는 옷을 구매할 때도 있어서 만족스럽습니다. 리뷰도 체형을 보면서 볼 수 있다는게 너무 좋네요. 좋은 앱 만들어 주셔서 감사합니다😀 배송만.. 제발 제품만 빨리 받을 수 있다면 정말 엄청날것 같네요+++추가로 체형별로 선택해서 그 리뷰만 볼 수있게 되었으면 좋겠어요! 저랑 비슷한 체형을 찾으려고 계속 스크롤을 내리느라 옷 사는걸 포기해버릴때도 있어요..😂,
장예진,4,2020-05-10,0,에이블리가 간편하게 내가 보고싶은것을 골라서 가격도 내리고 올리고 할수도 있고 또 다른것은 색상도 내가 보고싶은것만 볼수있어서 항상 간편하게 느껴져서 너무 좋은것같아요. 여러개도 사봤지만 배송도 그렇게 늦게 오는 편도 아니라서 너무 쉽게 사는것같아서 더더욱 좋아요.ㅎㅎ,"ABLY Corp., Inc.2020년 5월 11일안녕하세요, 고객님! 에이블리를 이용해주셔서 감사드립니다! 고객님께서 남겨주신 소중한 응원과 리뷰는 정말 큰 힘이 되고 있습니다. 소중한 응원에 힘입어 고객님께서 더욱 더 만족하실 수 있도록 노력하겠습니다. 늘 감사드려요. 많은 응원 부탁드립니다 :)"
혜나,4,2019-03-07,8,개인적으로 되게 좋았어요 (무료배송에 쇼핑몰(?)이 달라도 한번에 결제가 가능하다는점??) 근데 문제는 아직 들어온 쇼핑몰이 적어서인지 상품이 아직 다양하지는 못한거같고(상대적으로) 그래도 그 안에서 예쁜 옷도 많아서 나름 만족중입니다 ㅎㅎ 결제하기 편한게 강점~ 회원가입도 한번하고나면 다른 사이트마다 할필요도 없구요 나중에 더 커지게 된다면(?) 더 다양한 옷이 들어왔음 좋겠어요,"ABLY Corp., Inc.2019년 3월 7일안녕하세요, 고객님! 먼저 에이블리를 편리하게 이용해 주셔서 감사합니다!  앞으로도 고객님이 더 편리하게 이용하실 수 있는 에이블리가 되도록 더 노력하겠습니다 :)  고객님의 좋은 리뷰 정말 감사합니다♡"
